label	trace_ID	time_0	time_1	time_2	time_3	time_4	time_5	time_6	time_7	time_8	time_9	time_10	time_11	time_12	time_13	time_14	time_15	time_16	time_17	time_18	time_19	time_20	time_21	time_22	time_23	time_24	time_25	time_26	time_27	time_28	time_29	time_30	time_31	time_32	time_33	time_34	time_35	time_36	time_37	time_38	time_39	time_40	time_41	time_42	time_43	time_44	time_45	time_46	time_47	time_48	time_49	time_50	time_51	time_52	time_53	time_54	time_55	time_56	time_57	time_58	time_59	time_60
E1	trace_1	-1.7783061865167746	-0.878171826016633	-0.06730698887187714	-0.9257822384728389	0.3091128346100004	0.24364851748271735	0.6453613725819541	-1.5953036636382334	0.4013580087438992	-0.6996327793058611	-0.28155384492480345	-1.369154204471256	-0.4734833201388833	-0.8290735881711708	-0.4109946537901131	-0.2116260516297511	0.4430171196430793	-0.7249258109232204	1.60649657404161	0.5546040238373118	1.9605990166846408	0.8000952130646231	-0.1982356231264432	0.09486597855707403	1.66898524039038	0.42516321497200216	-0.23245560707934115	0.32547891389182115	1.7225469544036116	0.8729986571381884	0.9845855613324208	1.1705637349894749	-0.7680727472116571	0.47723710359597726	-0.5300206849306277	-0.6252415098430394	0.6498248487497235	-0.00779397330161982	-0.8275857627819143	-0.13277130599916018	0.7837291337828024	-0.42587290768267744	0.08593902622153544	-0.9585143970364804	0.9920246882787029	2.2730423484284916	-1.3304707443505885	0.15735464490584422	0.7346308959373401	-0.7755118741579392	1.645180034162277	0.1067685816711255	0.5784092300654147	0.9265603711514199	1.4160549242167864	-0.36040859055539437	0.45789537353564363	0.34928412011992405	0.9979759898357287	0.3596988978447191	-1.586376711302695
E1	trace_2	2.7235520161486795	1.7758095682264001	1.8310591279707482	0.6304436950647213	2.31768025033443	1.5399364477793753	0.4838198634354898	1.1202522920290385	1.8023718565650289	2.4536791666282096	1.8384965687055643	1.6228107873958975	2.542928455446003	0.6750683394736179	0.9715034773327166	0.5953814744577312	0.057760758483882096	0.525257033243751	1.958558111996167	2.279430555126804	1.5707487022521849	2.698052219343596	1.2137515469810123	1.4209373960223177	1.7949344158302127	2.4377417936250323	1.395437599217234	1.449624667428037	0.5284445078443865	1.94474572206008	1.2201264961822833	0.505069694106393	1.6706229064054294	2.1593690118362017	1.3571879040096084	1.1202522920290385	2.21886853771473	2.381429742347139	1.0278155286106099	0.6803807971413437	2.4101170137528585	0.688880729409705	1.973432993465799	2.372929810078778	0.9715034773327166	2.2900554704622555	0.7345678653521467	1.192501716310109	1.8193717211017515	1.0703151899524161	0.4179453883556901	0.4561950835633158	2.142369147299479	1.6631854656706135	1.4793744303673013	0.3903206084835161	0.5826315760551893	17.80243186022154	0.6740058479400728	0.8333795779718463	0.6612559495375309
E1	trace_3	0.3305833449389728	0.12664950516147072	0.968935807400406	0.3300184312553786	-0.16399858504773934	-0.12473708403794322	-0.12614936824692868	0.6585157382653992	0.4528871574371146	0.6539964287966458	-0.05497024411406093	0.12326002305990559	0.6703789256208772	0.8398530306991339	0.9014286222109004	0.42125199115584006	0.19415669035097627	0.4379169448218686	0.4319853511441296	0.8658390601444665	0.3684325617397834	0.8243179044002936	0.4582538374312594	0.8904128053808137	0.33764476598390014	0.3082692544370023	0.5955278625446473	0.7076632287380937	0.2876499049858145	0.3684325617397834	0.4551468121714914	0.5955278625446473	0.2947113260307418	0.1921794924583966	0.5573961889020395	0.41758005221247785	-0.029266671510525342	-0.0662685177859447	0.4489327616519553	0.4732240500465054	0.43226780798592673	0.5850769593981547	0.5833822183473721	0.45175733006992624	-0.1010107093269873	0.8356161780721774	0.45401698480430297	0.46136086269102744	0.4856521510855776	0.567564635206735	0.6500420330114864	0.4483678479683611	0.7113351676814559	2.0956561493290153	0.27013758079439465	0.3455535575542188	0.5243487384117794	0.4034572101226231	0.33679739545850884	0.37944837856987007	1.8564152043268765
E1	trace_4	1.2685739832168403	-0.6382280443959197	0.1560380882285978	-1.2818089355473463	-0.3861471264175711	-1.349406053217518	0.9024229291700769	0.0856244239888356	-0.7903215591538062	-0.028445712079579147	0.16167118136777878	0.8559499107718339	0.6672412906092713	-0.7325823544772011	1.0136765186689012	-0.09604282974975085	1.3981351254180028	0.5897862599455329	1.0333923446560347	0.6630164707548856	-0.4664187036509	-1.0522603901257215	-0.08055182361700317	-0.6227370382631721	-0.617103945123991	0.7137143090075143	0.03492658573620683	0.4912071300098658	-0.9846632724555499	-0.5354240946058669	-0.2734852636339516	0.5193725957057707	0.5728869805279899	0.7953941595256384	1.2404085175209354	0.9559373139922962	0.4320596520484656	0.04760104529936402	0.509514682712204	-0.4706435235052857	0.9136891154484389	0.8531333642022434	0.8981981093156912	-0.703008615496501	0.3517880748151367	-0.2171543322421418	1.336171100887012	1.3291297344630357	-0.5523233740234098	-0.49176762277721436	0.9446711277139342	-0.3678395737152329	0.5954193530847138	-0.41149604554388547	-0.31714173546260416	0.7658204205449383	0.5489463346864708	-0.4945841693468049	-1.2789923889777557	0.32080606254964134	1.0164930652384918
E1	trace_5	-0.10517984333242948	-1.3924529238309007	0.5432960693998831	-0.3692713131232007	-0.20334997084627637	-0.944465299683205	0.42023774054449753	2.1720905794183567	2.0697724183475867	0.9000269552952704	1.9550101566060474	-0.04434201783089056	0.5543574922183447	1.6577344183598912	-0.39692487016935474	1.5346760895045057	1.088071143209118	0.3566345593383432	-0.07199557487704462	0.9746915593198864	1.1254034452214259	0.43268184121526687	0.8709907203968086	0.2805872774614196	6.889787411492239	6.385109995399928	6.322889492046081	8.813092304052253	6.801296028944546	0.08009898887680268	0.44236058618142077	0.552974814366037	0.5322346465814215	0.5114944787968059	0.2501683647106501	0.12987539155987998	0.13264074726449537	-0.12038929970781422	-0.8227896486801272	-0.2669531520524307	1.594131237153737	0.7396363244275769	0.7036867002675766	-0.43702252788627816	1.3120649552829657	0.3013274452460351	0.669119753959884	0.22942819692603458	0.7479323915414231	1.2097467942121958	0.11328325733218754	0.9401246130121937	0.37322669356603566	0.4160897069875744	-0.3927768366124316	-0.214411393664738	1.35769332440912	1.5554162572891213	-0.23929959500627665	1.6881533311106607	0.7506977472460384
E1	trace_6	0.2882047315404506	0.07639563038820511	-0.14755539376002896	0.4177185768309956	-0.22580334195639987	-0.47538731465172096	0.3003466545364392	-0.5725226986196297	-0.846390517306928	0.5040611403580256	0.4258131921616547	0.17488011691122374	0.1276615274823792	-0.18937757296843408	0.015686015408262147	-0.08414757366986629	2.0514817710690165	0.6565097290854379	1.5523138256783742	0.10607588660062169	1.5685030563396922	2.203930359796429	2.6275485621009196	1.5860413895561203	2.0312452327423687	1.8693529261291875	2.7584115099465745	1.2743986993257463	-0.6844982106937467	1.5388228001272757	0.9695015218709216	-0.9232893629481892	-0.07605295833920724	1.0315602394059744	-1.3442093601424605	0.1317088351477087	0.26796819321380294	0.7954672922617518	0.49326831991714687	-0.7964737227678639	0.13845434792325792	-0.013994240804154416	0.37319819251237074	-0.16239552186623724	0.7549942156084565	-0.4416597507739749	-0.06526013789832848	0.5850072936646162	-0.9718570549321436	0.6497642163098888	0.061555502281996834	1.9327607462193501	2.1823447189146714	3.472086761599682	7.496459683492346	5.978719308993772	1.190754340908936	0.2814592187649014	0.7860235743759829	-0.0045505229183855096	0.14250165558858746
E1	trace_7	0.17719671497545603	-0.054195286072945624	0.17719671497545603	0.012309303302010667	-0.2965797812329103	-0.40650472234854057	0.6405303417778374	0.17719671497545603	0.38110748074495004	0.3514277466437299	0.3387863784154324	2.264121722055696	0.17664709026987788	0.23765543258905264	0.9169915686836474	0.5910641182758039	-0.10201263545824478	0.271732164334898	-0.5329184046315153	-0.13499011779293385	0.10739437736703082	-0.04650054019485151	0.04418753622554343	-0.3361527600345372	0.3547254948771988	-0.25315942949223635	0.3404352525321669	-0.0184696802103658	-0.0668366543012431	0.148066605579814	-0.12509687309252712	0.12278386912321905	0.11344024912839049	0.4080390913182795	0.3750616089835904	0.013408552713166969	-0.05969153312872714	0.4761925548099702	-0.1679676001276229	0.7900282616950945	-0.13718861661524645	-0.18280746717823299	0.03319504211398041	0.048034909164590495	0.31185476784210303	0.43497070189160886	-0.193799961289796	0.11014250089492157	0.11673799736185939	0.23105993612211484	0.012858928007588817	0.1436696079351888	0.20247945143205096	0.5146662842004408	0.4662993101095635	0.18928845849817533	-0.03770654490560109	0.508070787733503	-0.49719279876893546	0.2915186537357114	0.4695970583430324
E1	trace_8	-0.8469533125106912	-0.17034850023807055	-0.2320658310872623	-0.1994927953613	-0.3663581713609666	0.1850976089119041	-0.12406050210117675	-0.368072541662333	0.061662947213520614	-0.2766394589227897	0.016517862610871098	0.10452220474768155	-0.13377526714225324	-0.10234514495053522	-0.10405951525190164	-0.45207668642928844	0.026232627651947577	0.09252161263811648	0.4742547330757098	-0.16634830286821553	-0.13891837804635254	-0.41893219393620396	-0.5097938199086252	-0.8212377579901946	-0.262353039744736	-0.30692666758026343	-0.24349496642970522	-0.3869306149773638	-0.20235007919691073	-0.5246516958538009	-0.3480715548130579	0.25310096419943945	-0.042913641169832054	0.6628354662260179	-0.09663057727931376	0.7639833140066377	0.09080724233675004	0.010803294939649643	-0.1960640547585671	-0.12234613179981031	-0.16920558670382627	0.18166886830917123	-0.20749319010101003	0.3016747894048218	0.20052694162420204	-0.3583577766212565	-0.22978000401877371	-0.289782964566599	-0.3766443931691652	0.3205328627198526	-0.11434573706010027	-0.02119828401919052	0.07480645285732997	0.1365237837065217	0.7559829192669276	-0.41721782363483756	-0.7583775136067585	-0.12291758856693245	0.04623361450122268	0.16452516529550684	0.006803097569794622
E1	trace_9	-1.0420338732966754	-0.18092662384799127	0.023047498732038915	0.3195459655751756	0.4867206330505612	0.2627696634137239	-0.3817465074190519	0.7043631246694593	0.7190829067113171	-0.0726310845400371	-0.8632936627884016	-0.4227516145356559	-0.3596668343562651	-0.046345759465290945	0.09664640894132816	-0.25767977306625006	-0.35546118234430574	0.7926818169206064	-0.3954148764579199	0.33216292161105376	-0.4269572665476153	0.3763222677366273	-0.9127100739289243	0.13660010305494233	0.16814249314463772	-0.8107230126389092	0.0009678256692521429	0.07456673587854139	-0.15674412477922478	0.01884184672007953	-0.02111184739353463	0.7369569277621445	-0.2534741210542907	0.29536346650640916	1.3940900546307984	0.18391368818948542	-0.3533583563383261	0.8263270330162814	-0.3281244442665697	0.49408052407149006	-0.1315102127074685	0.03040738975296784	-0.39856911546688945	1.0954887617816822	0.4026075928113734	0.17865662317453618	-0.002186413339717396	1.464534725831118	-0.5741550869661939	0.03356162876193738	0.2469984683688762	0.1134690169891657	0.9104400732554692	0.27328379344362236	-0.40803183249379804	-0.7676150795163256	-0.048448585471270636	0.3195459655751756	0.2974662925123888	-0.5930805210200111	0.4215330268651907
E1	trace_10	-1.1473328858420038	0.11180489588833305	-0.9266372712626814	0.3623530573672739	0.022247255189477587	12.887628806535773	-0.8605352031278118	-0.42021013635843923	-0.5097677770572947	0.3964702538239807	-0.3924899142373649	0.04463666536419145	-0.019333077992133876	0.28985401489677187	0.8037442865259187	0.31650807462857405	0.3890071170990761	0.21628881003699774	0.3005156387894927	-0.7325957164151612	0.3335666728569275	-0.13980942797987989	0.10114327199561216	0.27386157905769054	0.2578691432186092	-0.07690584701282666	0.1821716135802909	-0.8573367159599956	0.4647046467373944	-0.48204755493622037	0.3580884078101855	-0.18885289788639598	-0.261351940356898	0.04463666536419145	-0.3381156323844884	0.010519468907484609	1.2152829687849447	0.5094834670868221	0.26319995516496963	0.7941488250224699	-0.48631220449330875	0.6203643555711194	0.14272360517722363	-0.41807781157989504	-1.8478015755937662	0.18643626313737927	-0.42767327308334385	-0.6227809903201361	-0.7144709557975357	0.43165361266995966	1.2131506440064006	-0.32425552132395125	1.8123339067773145	0.02651190474656594	0.19496556225155598	-0.6014577425346943	-0.4127469996335346	0.7227159449412399	0.0968786224385238	0.5020203303619175	-0.028928539495582675
