label	video	trace	time_10	time_20	time_30	time_40	time_50	time_60	time_70	time_80	time_90	time_100	time_110	time_120	time_130	time_140	time_150	time_160	time_170	time_180	time_190	time_200	time_210	time_220	time_230	time_240	time_250	time_260	time_270	time_280	time_290	time_300	time_310	time_320	time_330	time_340	time_350	time_360	time_370	time_380	time_390	time_400	time_410	time_420	time_430	time_440	time_450	time_460	time_470	time_480	time_490	time_500	time_510	time_520	time_530	time_540	time_550	time_560	time_570	time_580	time_590	time_600
PR8	PR8_1001	trace_001	0.13579997983667702	0.13744665120811878	0.14981348926303054	0.15821487381120408	0.15915582888059923	0.13206976509728782	0.14631851329099038	0.14796518466243214	0.15122492186712375	0.15566085290855908	0.14840205665893733	0.12975098296199183	0.16940551802937118	0.13489263030547424	0.12857478912524767	0.17246362200490614	0.13932856134691005	0.12531505192055653	0.13650569613872363	0.13348119770138103	0.12158483718116733	0.15283798770037266	0.14887253419363491	0.12857478912524767	0.14420136438485057	0.12833955035789862	0.12531505192055653	0.12040864334442314	0.14655375205833893	0.1206438821117717	0.12739859528850347	0.13862284504486344	0.12087912087912073	0.1075713277548138	0.12881002789259668	0.13697617367342121	0.11597271230298735	0.12182007594851635	0.11785462244177813	0.09379305709580932	0.10128709211278007	0.11946768827502752	0.13418691400342764	0.11597271230298735	0.10266491917868042	0.0919447524952109	0.11761938367442958	0.15424942030446587	0.10242968041133141	0.14376449238834535	0.13159928756259026	0.11247773633094718	0.11526699600094074	0.10663037268541817	0.10780656652216283	0.12205531471586491	0.12343314178176526	0.1325402426319854	0.10478206808482024	0.10407635178277364
PR8	PR8_1001	trace_002	0.11923244950767849	0.12555029068790508	0.12413885808381186	0.1432940148536478	0.12696172329199829	0.14117686594750797	0.14305877608629874	0.12928050542729427	0.12696172329199829	0.11479651846624317	0.11153678126155155	0.13159928756259026	0.11503175723359171	0.10219444164398285	0.11177202002890058	0.09449877339785591	0.09449877339785591	0.08609738884968238	0.0956749672346001	0.11808986120912716	0.09685116107134428	0.10360587424807606	0.10407635178277364	0.10175756964747765	0.10313539671337801	0.10874752159155798	0.11832509997647618	0.09426353463050689	0.10266491917868042	0.11691366737238298	0.10290015794602946	0.1015223308801291	0.0919447524952109	0.1101589541956512	0.11083106495950494	0.1015223308801291	0.12672648452464974	0.08656786638437995	0.1008166145780825	0.07467150586416624	0.09916994320664026	0.06858890345128868	0.11714890613973153	0.114594885237087	0.10921799912625604	0.10478206808482024	0.08401384548173542	0.10407635178277364	0.10058137581073347	0.11738414490708056	0.10011089827603589	0.09426353463050689	0.11761938367442958	0.10313539671337801	0.1105958261921564	0.0889202540578688	0.0818966965755956	0.10431159055012267	0.11224249756359815	0.09449877339785591
PR8	PR8_1001	trace_003	0.09288570756460654	0.06065799643781272	0.11177202002890058	0.10733608898746477	0.10242968041133141	0.10639513391806962	0.08868501529051977	0.09940518197398929	0.09940518197398929	0.10595826192156442	0.07537722216621284	0.09638068353664671	0.1257855294552541	0.12484457438585847	0.10105185334543106	0.08656786638437995	0.10195920287663382	0.08844977652317074	0.11294821386564476	0.09355781832846029	0.11106630372685397	0.0970863998386933	0.10992371542830265	0.12182007594851635	0.13348119770138103	0.12739859528850347	0.12087912087912073	0.09100379742581576	0.1551903753738615	0.17572335920959778	0.14047114964546137	0.11550223476828977	0.1231979030144167	0.10710085022011623	0.09473401216520447	0.0977921161407399	0.1309271767987365	0.1435292536209968	0.14584803575629232	0.11388916893504039	0.09241523002990895	0.11224249756359815	0.10478206808482024	0.1075713277548138	0.09940518197398929	0.10313539671337801	0.10290015794602946	0.12252579225056295	0.10313539671337801	0.09638068353664671	0.10898276035890701	0.10595826192156442	0.08959236482172254	0.08424908424908396	0.09426353463050689	0.1038411130154246	0.07373055079477062	0.08260241287764221	0.08586215008233335	0.12833955035789862
PR8	PR8_1001	trace_004	0.05995228013576612	0.05995228013576612	0.050878784823738823	0.047585442080854835	0.06674059885069028	0.07302483449272401	0.06603488254864368	0.07349531202742206	0.06674059885069028	0.05928016937191237	0.0506435460563898	0.057163020465772554	0.07514198339886383	0.0648586887118995	0.03172362805390291	0.04573713748025642	0.05296232819168578	0.04503142117820982	0.04338474980676806	0.062304667809254956	0.06509392747924853	0.05202137312229015	0.06858890345128868	0.053668044493732386	0.0550794770978256	0.05669254293107498	0.05296232819168578	0.08028363074234622	0.04550189871290788	0.050173068521692225	0.027522935779816134	0.04294787781026286	0.04224216150821626	0.05460899956312802	0.04338474980676806	0.041536445206169656	0.0648586887118995	0.05928016937191237	0.056222065396376926	0.07722552676681078	0.06206942904190593	0.056222065396376926	0.051114023591087854	0.058574453069865764	0.058574453069865764	0.04691333131700108	0.050878784823738823	0.04923211345229659	0.034076015727391745	0.051349262358436405	0.0774607655341598	0.07490674463151527	0.051349262358436405	0.04526665994555885	0.07396578956211963	0.05460899956312802	0.06042275767046369	0.05437376079577899	0.0662701213159927	0.06509392747924853
PR8	PR8_1001	trace_005	0.4643949322848403	0.5206506032194106	0.552374231273314	0.5477030614645291	0.4982357092448835	0.47491346573915366	0.5344288738784151	0.5626575259602783	0.5547266189468023	0.5260274893302415	0.47162012299626965	0.40000672110763835	0.3936888799274118	0.3724501797896294	0.36078905803676425	0.36777900998084456	0.42961320025540195	0.43989649494236627	0.3995362435729408	0.5549618577141513	0.6529556070840474	0.4851631548879256	0.45925328494135836	0.4833148502873272	0.3813220418725005	0.646200893907316	0.6014047114964548	0.5663877406996675	0.6398830527270896	0.5495849716033203	0.4515576166952314	0.5192391706153173	0.4282353731895016	0.4891286083946633	0.4555230702019692	0.6382699868938402	0.6140067883187151	0.4121383203952011	0.5150384783412306	0.6410592465638337	0.6730517189232785	0.7190240951708844	0.6179722418254529	0.5999932788923616	0.5999932788923616	0.5416540645898444	0.6226434116342372	0.5925328494135832	0.7941660785697482	0.8975367140504757	1.0	0.8616123937224855	0.7178479013341398	0.8263601841583492	0.8396679772826561	0.792989884733004	0.7271902409517089	0.5619518096582317	0.6898544880196256	0.6650872063716101
PR8	PR8_1001	trace_006	0.1257855294552541	0.13348119770138103	0.12786907282320106	0.13721141244077023	0.1231979030144167	0.11856033874382474	0.11106630372685397	0.1015223308801291	0.09473401216520447	0.15448465907181488	0.10501730685216927	0.09449877339785591	0.10407635178277364	0.10290015794602946	0.11550223476828977	0.15283798770037266	0.12625600698995168	0.10898276035890701	0.1101589541956512	0.12928050542729427	0.10804180528951138	0.10827704405686041	0.13348119770138103	0.10548778438686685	0.10898276035890701	0.12810431159055008	0.13603521860402557	0.16009678394999488	0.12040864334442314	0.11573747353563832	0.11714890613973153	0.11479651846624317	0.11479651846624317	0.11899721074032994	0.12111435964646974	0.13465739153812523	0.14117686594750797	0.10733608898746477	0.13697617367342121	0.13465739153812523	0.09755687737339089	0.12276103101791151	0.12111435964646974	0.11856033874382474	0.12975098296199183	0.14258829855160118	0.11714890613973153	0.10337063548072703	0.12975098296199183	0.12205531471586491	0.11993816580972509	0.1421178210169036	0.114594885237087	0.11573747353563832	0.10945323789360459	0.09846422690459367	0.10290015794602946	0.11691366737238298	0.10219444164398285	0.1432940148536478
PR8	PR8_1001	trace_007	0.201633229156165	0.18597304835836925	0.2228719292939474	0.278186645159122	0.3017441274322009	0.3416339012669288	0.33208992842020346	0.33323251671875526	0.30570958093893863	0.2840004032664582	0.280505427294418	0.24666465033437482	0.19625634304533357	0.21003461370433854	0.2142353059784253	0.24548845649763062	0.2655845683368617	0.26696239540276206	0.30523910340424104	0.30056793359545625	0.27139832644419787	0.2522767752125548	0.22939140370333017	0.20744698726350067	0.19813825318412484	0.19881036394797857	0.20815270356554727	0.18691400342776487	0.2076822260308497	0.22146049668985418	0.17804214134489327	0.20838794233289631	0.16638101959202858	0.20069227408676937	0.16359175992203503	0.1808650065530797	0.19508014920858938	0.1913499344692002	0.21608361057902326	0.1551903753738615	0.16873340726551744	0.20885841986759388	0.20045703531942033	0.21211815707228548	0.17595859797694632	0.16685149712672617	0.1820075948516315	0.18597304835836925	0.2023389454582116	0.20257418422556014	0.1864435258930668	0.22028430285311001	0.2310380750747724	0.22868568740128356	0.20677487649964693	0.23453305104681257	0.17666431427899293	0.17525288167489972	0.2114124407702389	0.1855361763618645
PR8	PR8_1001	trace_008	0.08004839197499719	0.07373055079477062	0.0977921161407399	0.09288570756460654	0.0714117686594751	0.09217999126255993	0.09426353463050689	0.06324562287865011	0.0889202540578688	0.07699028799946223	0.0618341902745569	0.06418657794804575	0.07840172060355544	0.09449877339785591	0.06371610041334817	0.0721174849615217	0.07000033605538189	0.08377860671438639	0.06348086164599914	0.06509392747924853	0.06462344994455047	0.048526397150249985	0.07722552676681078	0.05995228013576612	0.06136371273985933	0.0648586887118995	0.04200692274086771	0.07094129112477705	0.07631817723560848	0.06650536008334172	0.07326007326007303	0.0781664818362064	0.06395133918069672	0.08354336794703736	0.10501730685216927	0.07769600430150883	0.07420102832946866	0.06674059885069028	0.08939073159256637	0.07910743690560204	0.07490674463151527	0.10431159055012267	0.07957791444029962	0.0956749672346001	0.07000033605538189	0.08051886950969525	0.09940518197398929	0.07023557482273045	0.06159895150720835	0.09543972846725107	0.05645730416372595	0.08213193534294415	0.07910743690560204	0.06674059885069028	0.0774607655341598	0.09661592230399572	0.07769600430150883	0.0618341902745569	0.07235272372887026	0.08236717411029318
PR8	PR8_1001	trace_009	0.17501764290755117	0.1444366031521991	0.12763383405585202	0.13674093490607217	0.19531538797593842	0.13418691400342764	0.14420136438485057	0.16056726148469244	0.15098968309977473	0.18271331115367812	0.1964915818126826	0.21561313304432567	0.2508653426084616	0.23453305104681257	0.2135295896763787	0.22193097422455224	0.20116275162146693	0.20885841986759388	0.20862318110024533	0.171522666935511	0.1729340995396042	0.20210370669086258	0.19087945693450262	0.22028430285311001	0.20418725005880953	0.1964915818126826	0.16873340726551744	0.16614578082467957	0.17780690257754472	0.19696205934738018	0.21258863460698307	0.19040897939980503	0.23009712000537677	0.19531538797593842	0.20348153375676292	0.22636690526598757	0.19182041200389824	0.21749504318311644	0.19881036394797857	0.17898309641428892	0.18294854992102666	0.15868535134590167	0.1566018079779547	0.16453271499143066	0.18435998252511987	0.18110024532042873	0.1432940148536478	0.18738448096246246	0.16614578082467957	0.20139799038881598	0.23127331384212094	0.20630439896494934	0.1855361763618645	0.19252612830594484	0.2128238733743321	0.1745471653728531	0.17619383674429534	0.18506569882716647	0.1521658769365189	0.15401418153711732
PR8	PR8_1001	trace_010	0.18341902745572472	0.20815270356554727	0.23617972241825433	0.23685183318210806	0.20442248882615857	0.21937695332190724	0.22797997109923696	0.19928084148267616	0.22448499512719677	0.24642941156702627	0.18577141512921308	0.2597372046913332	0.17525288167489972	0.22472023389454582	0.24199348052559047	0.21796552071781403	0.2240145175924992	0.21631884934637227	0.2377927882515037	0.19998655778472277	0.17804214134489327	0.21867123701986063	0.2228719292939474	0.2730449978156401	0.2443458681990793	0.2664919178680645	0.27442282488154046	0.2515710589105082	0.24642941156702627	0.2590314883892866	0.2273078603353832	0.21211815707228548	0.20677487649964693	0.19299660584064243	0.19837349195147339	0.19040897939980503	0.19437443290654277	0.220049064085761	0.26252646436132676	0.20885841986759388	0.21820075948516304	0.20257418422556014	0.16520482575528442	0.20536344389555372	0.1920556507712468	0.19229088953859583	0.20257418422556014	0.21305911214168066	0.1971972981147292	0.1782773801122423	0.20677487649964693	0.18926639110125323	0.18435998252511987	0.18365426622307326	0.21188291830493647	0.19928084148267616	0.19040897939980503	0.22216621299190079	0.23288637967537032	0.20442248882615857
